,x,y,strategy,t_factor
43953,767,1248,henard,t3
43954,767,1236,henard,t3
43955,767,1244,henard,t3
43956,767,1248,henard,t3
43957,767,1242,henard,t3
43958,767,1248,henard,t3
43959,767,1242,henard,t3
43960,767,1236,henard,t3
43961,767,1242,henard,t3
43962,767,1244,henard,t3
43963,767,1242,henard,t3
43964,767,1244,henard,t3
43965,767,1242,henard,t3
43966,767,1248,henard,t3
43967,767,1244,henard,t3
43968,767,1244,henard,t3
43969,767,1236,henard,t3
43970,767,1248,henard,t3
43971,767,1244,henard,t3
43972,767,1242,henard,t3
43973,767,1236,henard,t3
43974,767,1242,henard,t3
43975,767,1244,henard,t3
43976,767,1244,henard,t3
43977,767,1248,henard,t3
43978,767,1244,henard,t3
43979,767,1244,henard,t3
43980,767,1248,henard,t3
43981,767,1242,henard,t3
43982,767,1248,henard,t3
43983,767,1248,henard,t3
43984,767,1248,henard,t3
43985,767,1248,henard,t3
43986,767,1242,henard,t3
43987,767,1242,henard,t3
43988,767,1248,henard,t3
43989,767,1248,henard,t3
43990,767,1242,henard,t3
43991,767,1248,henard,t3
43992,767,1248,henard,t3
43993,767,1242,henard,t3
43994,767,1244,henard,t3
43995,767,1248,henard,t3
43996,767,1242,henard,t3
43997,767,1248,henard,t3
43998,767,1244,henard,t3
43999,767,1236,henard,t3
44000,773,1252,henard,t3
44001,773,1252,henard,t3
44002,773,1244,henard,t3
44003,773,1252,henard,t3
44004,773,1252,henard,t3
44005,773,1244,henard,t3
44006,773,1252,henard,t3
44007,773,1244,henard,t3
44008,773,1248,henard,t3
44009,773,1248,henard,t3
44010,773,1252,henard,t3
44011,773,1248,henard,t3
44012,773,1252,henard,t3
44013,773,1242,henard,t3
44014,773,1244,henard,t3
44015,773,1244,henard,t3
44016,773,1248,henard,t3
44017,773,1242,henard,t3
44018,773,1242,henard,t3
44019,773,1242,henard,t3
44020,773,1252,henard,t3
44021,773,1252,henard,t3
44022,773,1252,henard,t3
44023,773,1252,henard,t3
44024,773,1252,henard,t3
44025,773,1242,henard,t3
44026,773,1248,henard,t3
44027,773,1252,henard,t3
44028,773,1248,henard,t3
44029,773,1248,henard,t3
44030,773,1244,henard,t3
44031,773,1242,henard,t3
44032,773,1252,henard,t3
44033,773,1252,henard,t3
44034,773,1252,henard,t3
44035,773,1248,henard,t3
44036,773,1248,henard,t3
44037,773,1252,henard,t3
44038,773,1248,henard,t3
44039,773,1248,henard,t3
44040,773,1252,henard,t3
44041,773,1248,henard,t3
44042,773,1248,henard,t3
44043,773,1252,henard,t3
44044,773,1252,henard,t3
44045,773,1252,henard,t3
44046,773,1242,henard,t3
44047,773,1248,henard,t3
44048,773,1244,henard,t3
44049,773,1252,henard,t3
44050,773,1252,henard,t3
44051,773,1248,henard,t3
44052,773,1244,henard,t3
44053,773,1252,henard,t3
44054,773,1242,henard,t3
44055,773,1248,henard,t3
44056,773,1252,henard,t3
44057,773,1244,henard,t3
44058,773,1252,henard,t3
44059,773,1244,henard,t3
44060,773,1242,henard,t3
44061,773,1244,henard,t3
44062,773,1248,henard,t3
44063,773,1244,henard,t3
44064,773,1248,henard,t3
44065,773,1244,henard,t3
44066,773,1252,henard,t3
44067,773,1248,henard,t3
44068,773,1248,henard,t3
44069,773,1242,henard,t3
44070,773,1252,henard,t3
44071,773,1248,henard,t3
44072,773,1244,henard,t3
44073,773,1242,henard,t3
44074,773,1244,henard,t3
44075,773,1248,henard,t3
44076,773,1248,henard,t3
44077,773,1252,henard,t3
44078,773,1248,henard,t3
44079,773,1248,henard,t3
44080,773,1252,henard,t3
44081,773,1244,henard,t3
44082,773,1252,henard,t3
44083,773,1252,henard,t3
44084,773,1252,henard,t3
44085,773,1252,henard,t3
44086,773,1244,henard,t3
44087,773,1244,henard,t3
44088,773,1252,henard,t3
44089,773,1252,henard,t3
44090,773,1244,henard,t3
44091,773,1252,henard,t3
44092,773,1252,henard,t3
44093,773,1244,henard,t3
44094,773,1248,henard,t3
44095,773,1252,henard,t3
44096,773,1244,henard,t3
44097,773,1252,henard,t3
44098,773,1248,henard,t3
44099,773,1242,henard,t3
44100,779,1256,henard,t3
44101,779,1256,henard,t3
44102,779,1248,henard,t3
44103,779,1256,henard,t3
44104,779,1256,henard,t3
44105,779,1248,henard,t3
44106,779,1256,henard,t3
44107,779,1248,henard,t3
44108,779,1252,henard,t3
44109,779,1252,henard,t3
44110,779,1256,henard,t3
44111,779,1252,henard,t3
44112,779,1256,henard,t3
44113,779,1244,henard,t3
44114,779,1248,henard,t3
44115,779,1248,henard,t3
44116,779,1252,henard,t3
44117,779,1244,henard,t3
44118,779,1244,henard,t3
44119,779,1244,henard,t3
44120,779,1256,henard,t3
44121,779,1256,henard,t3
44122,779,1256,henard,t3
44123,779,1256,henard,t3
44124,779,1256,henard,t3
44125,779,1244,henard,t3
44126,779,1252,henard,t3
44127,779,1256,henard,t3
44128,779,1252,henard,t3
44129,779,1252,henard,t3
44130,779,1248,henard,t3
44131,779,1244,henard,t3
44132,779,1256,henard,t3
44133,779,1256,henard,t3
44134,779,1256,henard,t3
44135,779,1252,henard,t3
44136,779,1252,henard,t3
44137,779,1256,henard,t3
44138,779,1252,henard,t3
44139,779,1252,henard,t3
44140,779,1256,henard,t3
44141,779,1252,henard,t3
44142,779,1252,henard,t3
44143,779,1256,henard,t3
44144,779,1256,henard,t3
44145,779,1256,henard,t3
44146,779,1244,henard,t3
44147,779,1252,henard,t3
44148,779,1248,henard,t3
44149,779,1256,henard,t3
44150,779,1256,henard,t3
44151,779,1252,henard,t3
44152,779,1248,henard,t3
44153,779,1256,henard,t3
44154,779,1244,henard,t3
44155,779,1252,henard,t3
44156,779,1256,henard,t3
44157,779,1248,henard,t3
44158,779,1256,henard,t3
44159,779,1248,henard,t3
44160,779,1244,henard,t3
44161,779,1248,henard,t3
44162,779,1252,henard,t3
44163,779,1248,henard,t3
44164,779,1252,henard,t3
44165,779,1248,henard,t3
44166,779,1256,henard,t3
44167,779,1252,henard,t3
44168,779,1252,henard,t3
44169,779,1244,henard,t3
44170,779,1256,henard,t3
44171,779,1252,henard,t3
44172,779,1248,henard,t3
44173,779,1244,henard,t3
44174,779,1248,henard,t3
44175,779,1252,henard,t3
44176,779,1252,henard,t3
44177,779,1256,henard,t3
44178,779,1252,henard,t3
44179,779,1252,henard,t3
44180,779,1256,henard,t3
44181,779,1248,henard,t3
44182,779,1256,henard,t3
44183,779,1256,henard,t3
44184,779,1256,henard,t3
44185,779,1256,henard,t3
44186,779,1248,henard,t3
44187,779,1248,henard,t3
44188,779,1256,henard,t3
44189,779,1256,henard,t3
44190,779,1248,henard,t3
44191,779,1256,henard,t3
44192,779,1256,henard,t3
44193,779,1248,henard,t3
44194,779,1252,henard,t3
44195,779,1256,henard,t3
44196,779,1248,henard,t3
44197,779,1256,henard,t3
44198,779,1252,henard,t3
44199,779,1244,henard,t3
44200,784,1264,henard,t3
44201,784,1264,henard,t3
44202,784,1252,henard,t3
44203,784,1264,henard,t3
44204,784,1264,henard,t3
44205,784,1252,henard,t3
44206,784,1264,henard,t3
44207,784,1252,henard,t3
44208,784,1256,henard,t3
44209,784,1256,henard,t3
44210,784,1264,henard,t3
44211,784,1256,henard,t3
44212,784,1264,henard,t3
44213,784,1248,henard,t3
44214,784,1252,henard,t3
44215,784,1252,henard,t3
44216,784,1256,henard,t3
44217,784,1248,henard,t3
44218,784,1248,henard,t3
44219,784,1248,henard,t3
44220,784,1264,henard,t3
44221,784,1264,henard,t3
44222,784,1264,henard,t3
44223,784,1264,henard,t3
44224,784,1264,henard,t3
44225,784,1248,henard,t3
44226,784,1256,henard,t3
44227,784,1264,henard,t3
44228,784,1256,henard,t3
44229,784,1256,henard,t3
44230,784,1252,henard,t3
44231,784,1248,henard,t3
44232,784,1264,henard,t3
44233,784,1264,henard,t3
44234,784,1264,henard,t3
44235,784,1256,henard,t3
44236,784,1256,henard,t3
44237,784,1264,henard,t3
44238,784,1256,henard,t3
44239,784,1256,henard,t3
44240,784,1264,henard,t3
44241,784,1256,henard,t3
44242,784,1256,henard,t3
44243,784,1264,henard,t3
44244,784,1264,henard,t3
44245,784,1264,henard,t3
44246,784,1248,henard,t3
44247,784,1256,henard,t3
44248,784,1252,henard,t3
44249,784,1264,henard,t3
44250,784,1264,henard,t3
44251,784,1256,henard,t3
44252,784,1252,henard,t3
44253,784,1264,henard,t3
44254,784,1248,henard,t3
44255,784,1256,henard,t3
44256,784,1264,henard,t3
44257,784,1252,henard,t3
44258,784,1264,henard,t3
44259,784,1252,henard,t3
44260,784,1248,henard,t3
44261,784,1252,henard,t3
44262,784,1256,henard,t3
44263,784,1252,henard,t3
44264,784,1256,henard,t3
44265,784,1252,henard,t3
44266,784,1264,henard,t3
44267,784,1256,henard,t3
44268,784,1256,henard,t3
44269,784,1248,henard,t3
44270,784,1264,henard,t3
44271,784,1256,henard,t3
44272,784,1252,henard,t3
44273,784,1248,henard,t3
44274,784,1252,henard,t3
44275,784,1256,henard,t3
44276,784,1256,henard,t3
44277,784,1264,henard,t3
44278,784,1256,henard,t3
44279,784,1256,henard,t3
44280,784,1264,henard,t3
44281,784,1252,henard,t3
44282,784,1264,henard,t3
44283,784,1264,henard,t3
44284,784,1264,henard,t3
44285,784,1264,henard,t3
44286,784,1252,henard,t3
44287,784,1252,henard,t3
44288,784,1264,henard,t3
44289,784,1264,henard,t3
44290,784,1252,henard,t3
44291,784,1264,henard,t3
44292,784,1264,henard,t3
44293,784,1252,henard,t3
44294,784,1256,henard,t3
44295,784,1264,henard,t3
44296,784,1252,henard,t3
44297,784,1264,henard,t3
44298,784,1256,henard,t3
44299,784,1248,henard,t3
44300,790,1272,henard,t3
44301,790,1272,henard,t3
44302,790,1256,henard,t3
44303,790,1272,henard,t3
44304,790,1272,henard,t3
44305,790,1256,henard,t3
44306,790,1272,henard,t3
44307,790,1256,henard,t3
44308,790,1264,henard,t3
44309,790,1264,henard,t3
44310,790,1272,henard,t3
44311,790,1264,henard,t3
44312,790,1272,henard,t3
44313,790,1252,henard,t3
44314,790,1256,henard,t3
44315,790,1256,henard,t3
44316,790,1264,henard,t3
44317,790,1252,henard,t3
44318,790,1252,henard,t3
44319,790,1252,henard,t3
44320,790,1272,henard,t3
44321,790,1272,henard,t3
44322,790,1272,henard,t3
44323,790,1272,henard,t3
44324,790,1272,henard,t3
44325,790,1252,henard,t3
44326,790,1264,henard,t3
44327,790,1272,henard,t3
44328,790,1264,henard,t3
44329,790,1264,henard,t3
44330,790,1256,henard,t3
44331,790,1252,henard,t3
44332,790,1272,henard,t3
44333,790,1272,henard,t3
44334,790,1272,henard,t3
44335,790,1264,henard,t3
44336,790,1264,henard,t3
44337,790,1272,henard,t3
44338,790,1264,henard,t3
44339,790,1264,henard,t3
44340,790,1272,henard,t3
44341,790,1264,henard,t3
44342,790,1264,henard,t3
44343,790,1272,henard,t3
44344,790,1272,henard,t3
44345,790,1272,henard,t3
44346,790,1252,henard,t3
44347,790,1264,henard,t3
44348,790,1256,henard,t3
44349,790,1272,henard,t3
44350,790,1272,henard,t3
44351,790,1264,henard,t3
44352,790,1256,henard,t3
44353,790,1272,henard,t3
44354,790,1252,henard,t3
44355,790,1264,henard,t3
44356,790,1272,henard,t3
44357,790,1256,henard,t3
44358,790,1272,henard,t3
44359,790,1256,henard,t3
44360,790,1252,henard,t3
44361,790,1256,henard,t3
44362,790,1264,henard,t3
44363,790,1256,henard,t3
44364,790,1264,henard,t3
44365,790,1256,henard,t3
44366,790,1272,henard,t3
44367,790,1264,henard,t3
44368,790,1264,henard,t3
44369,790,1252,henard,t3
44370,790,1272,henard,t3
44371,790,1264,henard,t3
44372,790,1256,henard,t3
44373,790,1252,henard,t3
44374,790,1256,henard,t3
44375,790,1264,henard,t3
44376,790,1264,henard,t3
44377,790,1272,henard,t3
44378,790,1264,henard,t3
44379,790,1264,henard,t3
44380,790,1272,henard,t3
44381,790,1256,henard,t3
44382,790,1272,henard,t3
44383,790,1272,henard,t3
44384,790,1272,henard,t3
44385,790,1272,henard,t3
44386,790,1256,henard,t3
44387,790,1256,henard,t3
44388,790,1272,henard,t3
44389,790,1272,henard,t3
44390,790,1256,henard,t3
44391,790,1272,henard,t3
44392,790,1272,henard,t3
44393,790,1264,henard,t3
44394,790,1264,henard,t3
44395,790,1272,henard,t3
44396,790,1256,henard,t3
44397,790,1272,henard,t3
44398,790,1264,henard,t3
44399,790,1252,henard,t3
44400,796,1280,henard,t3
44401,796,1280,henard,t3
44402,796,1264,henard,t3
44403,796,1280,henard,t3
44404,796,1280,henard,t3
44405,796,1264,henard,t3
44406,796,1280,henard,t3
44407,796,1264,henard,t3
44408,796,1272,henard,t3
44409,796,1272,henard,t3
44410,796,1280,henard,t3
44411,796,1272,henard,t3
44412,796,1280,henard,t3
44413,796,1256,henard,t3
44414,796,1264,henard,t3
44415,796,1264,henard,t3
44416,796,1272,henard,t3
44417,796,1256,henard,t3
44418,796,1256,henard,t3
44419,796,1256,henard,t3
44420,796,1280,henard,t3
44421,796,1280,henard,t3
44422,796,1280,henard,t3
44423,796,1280,henard,t3
44424,796,1280,henard,t3
44425,796,1256,henard,t3
44426,796,1272,henard,t3
44427,796,1280,henard,t3
44428,796,1272,henard,t3
44429,796,1272,henard,t3
44430,796,1264,henard,t3
44431,796,1264,henard,t3
44432,796,1280,henard,t3
44433,796,1280,henard,t3
44434,796,1280,henard,t3
44435,796,1272,henard,t3
44436,796,1272,henard,t3
44437,796,1280,henard,t3
44438,796,1272,henard,t3
44439,796,1272,henard,t3
44440,796,1280,henard,t3
44441,796,1272,henard,t3
44442,796,1272,henard,t3
44443,796,1280,henard,t3
44444,796,1280,henard,t3
44445,796,1280,henard,t3
44446,796,1256,henard,t3
44447,796,1272,henard,t3
44448,796,1264,henard,t3
44449,796,1280,henard,t3
44450,796,1280,henard,t3
44451,796,1272,henard,t3
44452,796,1264,henard,t3
44453,796,1280,henard,t3
44454,796,1256,henard,t3
44455,796,1272,henard,t3
44456,796,1280,henard,t3
44457,796,1264,henard,t3
44458,796,1280,henard,t3
44459,796,1264,henard,t3
44460,796,1256,henard,t3
44461,796,1264,henard,t3
44462,796,1272,henard,t3
44463,796,1264,henard,t3
44464,796,1272,henard,t3
44465,796,1264,henard,t3
44466,796,1280,henard,t3
44467,796,1272,henard,t3
44468,796,1272,henard,t3
44469,796,1256,henard,t3
44470,796,1280,henard,t3
44471,796,1272,henard,t3
44472,796,1264,henard,t3
44473,796,1256,henard,t3
44474,796,1264,henard,t3
44475,796,1272,henard,t3
44476,796,1272,henard,t3
44477,796,1280,henard,t3
44478,796,1272,henard,t3
44479,796,1272,henard,t3
44480,796,1280,henard,t3
44481,796,1264,henard,t3
44482,796,1280,henard,t3
44483,796,1280,henard,t3
44484,796,1280,henard,t3
44485,796,1280,henard,t3
44486,796,1264,henard,t3
44487,796,1264,henard,t3
44488,796,1280,henard,t3
44489,796,1280,henard,t3
44490,796,1264,henard,t3
44491,796,1280,henard,t3
44492,796,1280,henard,t3
44493,796,1272,henard,t3
44494,796,1272,henard,t3
44495,796,1280,henard,t3
44496,796,1264,henard,t3
44497,796,1280,henard,t3
44498,796,1272,henard,t3
44499,796,1256,henard,t3
44500,802,1284,henard,t3
44501,802,1284,henard,t3
44502,802,1272,henard,t3
44503,802,1284,henard,t3
44504,802,1284,henard,t3
44505,802,1272,henard,t3
44506,802,1284,henard,t3
44507,802,1272,henard,t3
44508,802,1280,henard,t3
44509,802,1280,henard,t3
44510,802,1284,henard,t3
44511,802,1280,henard,t3
44512,802,1284,henard,t3
44513,802,1264,henard,t3
44514,802,1272,henard,t3
44515,802,1272,henard,t3
44516,802,1280,henard,t3
44517,802,1264,henard,t3
44518,802,1264,henard,t3
44519,802,1264,henard,t3
44520,802,1284,henard,t3
44521,802,1284,henard,t3
44522,802,1284,henard,t3
44523,802,1284,henard,t3
44524,802,1284,henard,t3
44525,802,1264,henard,t3
44526,802,1280,henard,t3
44527,802,1284,henard,t3
44528,802,1280,henard,t3
44529,802,1280,henard,t3
44530,802,1272,henard,t3
44531,802,1268,henard,t3
44532,802,1284,henard,t3
44533,802,1284,henard,t3
44534,802,1284,henard,t3
44535,802,1280,henard,t3
44536,802,1280,henard,t3
44537,802,1284,henard,t3
44538,802,1280,henard,t3
44539,802,1280,henard,t3
44540,802,1284,henard,t3
44541,802,1280,henard,t3
44542,802,1280,henard,t3
44543,802,1284,henard,t3
44544,802,1284,henard,t3
44545,802,1284,henard,t3
44546,802,1264,henard,t3
44547,802,1280,henard,t3
44548,802,1272,henard,t3
44549,802,1284,henard,t3
44550,802,1284,henard,t3
44551,802,1280,henard,t3
44552,802,1272,henard,t3
44553,802,1284,henard,t3
44554,802,1264,henard,t3
44555,802,1280,henard,t3
44556,802,1284,henard,t3
44557,802,1272,henard,t3
44558,802,1284,henard,t3
44559,802,1272,henard,t3
44560,802,1264,henard,t3
44561,802,1272,henard,t3
44562,802,1280,henard,t3
44563,802,1272,henard,t3
44564,802,1280,henard,t3
44565,802,1272,henard,t3
44566,802,1284,henard,t3
44567,802,1280,henard,t3
44568,802,1280,henard,t3
44569,802,1264,henard,t3
44570,802,1284,henard,t3
44571,802,1280,henard,t3
44572,802,1272,henard,t3
44573,802,1264,henard,t3
44574,802,1272,henard,t3
44575,802,1280,henard,t3
44576,802,1280,henard,t3
44577,802,1284,henard,t3
44578,802,1280,henard,t3
44579,802,1280,henard,t3
44580,802,1284,henard,t3
44581,802,1272,henard,t3
44582,802,1284,henard,t3
44583,802,1284,henard,t3
44584,802,1284,henard,t3
44585,802,1284,henard,t3
44586,802,1272,henard,t3
44587,802,1272,henard,t3
44588,802,1284,henard,t3
44589,802,1284,henard,t3
44590,802,1272,henard,t3
44591,802,1284,henard,t3
44592,802,1284,henard,t3
44593,802,1280,henard,t3
44594,802,1280,henard,t3
44595,802,1284,henard,t3
44596,802,1272,henard,t3
44597,802,1284,henard,t3
44598,802,1280,henard,t3
44599,802,1264,henard,t3
44600,808,1290,henard,t3
44601,808,1290,henard,t3
44602,808,1280,henard,t3
44603,808,1290,henard,t3
44604,808,1290,henard,t3
44605,808,1280,henard,t3
44606,808,1290,henard,t3
44607,808,1280,henard,t3
44608,808,1284,henard,t3
44609,808,1284,henard,t3
44610,808,1290,henard,t3
44611,808,1284,henard,t3
44612,808,1290,henard,t3
44613,808,1272,henard,t3
44614,808,1280,henard,t3
44615,808,1280,henard,t3
44616,808,1284,henard,t3
44617,808,1272,henard,t3
44618,808,1272,henard,t3
44619,808,1272,henard,t3
44620,808,1290,henard,t3
44621,808,1290,henard,t3
44622,808,1290,henard,t3
44623,808,1290,henard,t3
44624,808,1290,henard,t3
44625,808,1272,henard,t3
44626,808,1284,henard,t3
44627,808,1290,henard,t3
44628,808,1284,henard,t3
44629,808,1284,henard,t3
44630,808,1280,henard,t3
44631,808,1272,henard,t3
44632,808,1290,henard,t3
44633,808,1290,henard,t3
44634,808,1290,henard,t3
44635,808,1284,henard,t3
44636,808,1284,henard,t3
44637,808,1290,henard,t3
44638,808,1284,henard,t3
44639,808,1284,henard,t3
44640,808,1290,henard,t3
44641,808,1284,henard,t3
44642,808,1284,henard,t3
44643,808,1290,henard,t3
44644,808,1290,henard,t3
44645,808,1290,henard,t3
44646,808,1272,henard,t3
44647,808,1284,henard,t3
44648,808,1280,henard,t3
44649,808,1290,henard,t3
44650,808,1290,henard,t3
44651,808,1284,henard,t3
44652,808,1280,henard,t3
44653,808,1290,henard,t3
44654,808,1272,henard,t3
44655,808,1284,henard,t3
44656,808,1290,henard,t3
44657,808,1280,henard,t3
44658,808,1290,henard,t3
44659,808,1280,henard,t3
44660,808,1272,henard,t3
44661,808,1280,henard,t3
44662,808,1284,henard,t3
44663,808,1280,henard,t3
44664,808,1284,henard,t3
44665,808,1280,henard,t3
44666,808,1290,henard,t3
44667,808,1284,henard,t3
44668,808,1284,henard,t3
44669,808,1272,henard,t3
44670,808,1290,henard,t3
44671,808,1284,henard,t3
44672,808,1280,henard,t3
44673,808,1272,henard,t3
44674,808,1280,henard,t3
44675,808,1284,henard,t3
44676,808,1284,henard,t3
44677,808,1290,henard,t3
44678,808,1284,henard,t3
44679,808,1284,henard,t3
44680,808,1290,henard,t3
44681,808,1280,henard,t3
44682,808,1290,henard,t3
44683,808,1290,henard,t3
44684,808,1290,henard,t3
44685,808,1290,henard,t3
44686,808,1280,henard,t3
44687,808,1280,henard,t3
44688,808,1290,henard,t3
44689,808,1290,henard,t3
44690,808,1280,henard,t3
44691,808,1290,henard,t3
44692,808,1290,henard,t3
44693,808,1284,henard,t3
44694,808,1284,henard,t3
44695,808,1290,henard,t3
44696,808,1280,henard,t3
44697,808,1290,henard,t3
44698,808,1284,henard,t3
44699,808,1272,henard,t3
44700,814,1298,henard,t3
44701,814,1298,henard,t3
44702,814,1284,henard,t3
44703,814,1298,henard,t3
44704,814,1298,henard,t3
44705,814,1284,henard,t3
44706,814,1298,henard,t3
44707,814,1284,henard,t3
44708,814,1290,henard,t3
44709,814,1290,henard,t3
44710,814,1298,henard,t3
44711,814,1290,henard,t3
44712,814,1298,henard,t3
44713,814,1280,henard,t3
44714,814,1284,henard,t3
44715,814,1284,henard,t3
44716,814,1290,henard,t3
44717,814,1280,henard,t3
44718,814,1280,henard,t3
44719,814,1280,henard,t3
44720,814,1298,henard,t3
44721,814,1298,henard,t3
44722,814,1298,henard,t3
44723,814,1298,henard,t3
44724,814,1298,henard,t3
44725,814,1280,henard,t3
44726,814,1290,henard,t3
44727,814,1298,henard,t3
44728,814,1290,henard,t3
44729,814,1290,henard,t3
44730,814,1284,henard,t3
44731,814,1280,henard,t3
44732,814,1298,henard,t3
44733,814,1298,henard,t3
44734,814,1298,henard,t3
44735,814,1290,henard,t3
44736,814,1290,henard,t3
44737,814,1298,henard,t3
44738,814,1290,henard,t3
44739,814,1290,henard,t3
44740,814,1298,henard,t3
44741,814,1290,henard,t3
44742,814,1290,henard,t3
44743,814,1298,henard,t3
44744,814,1298,henard,t3
44745,814,1298,henard,t3
44746,814,1280,henard,t3
44747,814,1290,henard,t3
44748,814,1284,henard,t3
44749,814,1298,henard,t3
44750,814,1298,henard,t3
44751,814,1290,henard,t3
44752,814,1284,henard,t3
44753,814,1298,henard,t3
